OHSU2	0	88103176	36	15.732723	TFIDF
OHSU2	0	90338475	37	15.580523	TFIDF
OHSU2	0	91100900	38	15.576491	TFIDF
OHSU2	0	91002911	39	15.53001	TFIDF
OHSU2	0	89314292	40	15.52922	TFIDF
OHSU2	0	91109813	41	15.520812	TFIDF
OHSU2	0	89336140	42	15.510022	TFIDF
OHSU2	0	91186443	43	15.464102	TFIDF
OHSU2	0	90335504	44	15.433705	TFIDF
OHSU2	0	89125202	45	15.432249	TFIDF
OHSU2	0	90248901	46	15.401119	TFIDF
OHSU2	0	88318826	47	15.37961	TFIDF
OHSU2	0	90259012	48	15.372323	TFIDF
OHSU2	0	91210557	49	15.342412	TFIDF
OHSU2	0	90232316	50	15.33871	TFIDF
OHSU3	0	90345093	1	12.128817	TFIDF
OHSU3	0	90262944	2	10.887922	TFIDF
OHSU3	0	89133733	3	10.620442	TFIDF
OHSU3	0	88294302	4	10.595755	TFIDF
OHSU3	0	90350721	5	10.313193	TFIDF
OHSU3	0	88230682	6	9.7274065	TFIDF
OHSU3	0	91096830	7	9.716349	TFIDF
OHSU3	0	88060917	8	9.709776	TFIDF
OHSU3	0	88120402	9	9.433978	TFIDF
OHSU3	0	90105717	10	9.337412	TFIDF
OHSU3	0	91147584	11	9.061257	TFIDF
OHSU3	0	91367211	12	9.048627	TFIDF
OHSU3	0	91306954	13	8.8883915	TFIDF
OHSU3	0	90023527	14	8.808029	TFIDF
OHSU3	0	89349262	15	8.792015	TFIDF
OHSU3	0	88091264	16	8.7274065	TFIDF
OHSU3	0	90144789	17	8.576491	TFIDF
OHSU3	0	88160958	18	8.462889	TFIDF
OHSU3	0	89292205	19	8.417608	TFIDF
OHSU3	0	89321105	20	8.327805	TFIDF
OHSU3	0	88215074	21	8.205759	TFIDF
OHSU3	0	91257514	22	8.182042	TFIDF
OHSU3	0	88130664	23	8.166029	TFIDF
OHSU3	0	90019973	24	8.115624	TFIDF
OHSU3	0	89366494	25	8.095242	TFIDF
OHSU3	0	91124824	26	8.071068	TFIDF
OHSU3	0	89157622	27	7.9746914	TFIDF
OHSU3	0	90372674	28	7.9746914	TFIDF
OHSU3	0	89373217	29	7.9669065	TFIDF
OHSU3	0	91333899	30	7.8637033	TFIDF
OHSU3	0	91247888	31	7.8416195	TFIDF
OHSU3	0	89248852	32	7.8310704	TFIDF
OHSU3	0	90379200	33	7.8284273	TFIDF
OHSU3	0	90146190	34	7.8016224	TFIDF
OHSU3	0	91372074	35	7.7993784	TFIDF
OHSU3	0	88023061	36	7.768857	TFIDF
OHSU3	0	90176850	37	7.7661147	TFIDF
OHSU3	0	90091569	38	7.7416573	TFIDF
OHSU3	0	90240572	39	7.7001696	TFIDF
OHSU3	0	90054678	40	7.6921306	TFIDF
OHSU3	0	90024717	41	7.685558	TFIDF
OHSU3	0	89209483	42	7.656854	TFIDF
OHSU3	0	88286584	43	7.656854	TFIDF
OHSU3	0	88295531	44	7.645751	TFIDF
OHSU3	0	90366734	45	7.6184006	TFIDF
OHSU3	0	89135409	46	7.61387	TFIDF
OHSU3	0	90078254	47	7.5700846	TFIDF
OHSU3	0	91052125	48	7.5604777	TFIDF
OHSU3	0	90042428	49	7.5188427	TFIDF
OHSU3	0	88104662	50	7.5188427	TFIDF
OHSU4	0	90054688	1	27.00226	TFIDF
OHSU4	0	90322079	2	25.504463	TFIDF
OHSU4	0	91309567	3	24.761232	TFIDF
OHSU4	0	88142060	4	24.677475	TFIDF
OHSU4	0	90069830	5	24.145521	TFIDF
OHSU4	0	89002623	6	23.976791	TFIDF
OHSU4	0	91055159	7	23.66933	TFIDF
OHSU4	0	91081924	8	23.36306	TFIDF
OHSU4	0	88001950	9	23.352797	TFIDF
OHSU4	0	91003050	10	23.085495	TFIDF
OHSU4	0	89068068	11	23.01498	TFIDF
OHSU4	0	90123309	12	22.91348	TFIDF
OHSU4	0	91098588	13	22.8456	TFIDF
OHSU4	0	91096831	14	22.771132	TFIDF
OHSU4	0	90126590	15	22.764837	TFIDF
OHSU4	0	89197994	16	22.757963	TFIDF
OHSU4	0	91303201	17	22.684145	TFIDF
OHSU4	0	91143658	18	22.643618	TFIDF
OHSU4	0	91208580	19	22.576483	TFIDF
OHSU4	0	90072198	20	22.56494	TFIDF
OHSU4	0	89002653	21	22.520056	TFIDF
OHSU4	0	88091188	22	22.458403	TFIDF
OHSU4	0	91120635	23	22.43805	TFIDF
OHSU4	0	90045364	24	22.417217	TFIDF
OHSU4	0	91270329	25	22.408993	TFIDF
OHSU4	0	90258505	26	22.27486	TFIDF
OHSU4	0	91292424	27	22.247292	TFIDF
OHSU4	0	90325992	28	22.231369	TFIDF
OHSU4	0	90149988	29	22.107483	TFIDF
OHSU4	0	91196764	30	22.071224	TFIDF
OHSU4	0	89194454	31	22.023752	TFIDF
OHSU4	0	88061494	32	22.018684	TFIDF
OHSU4	0	88052480	33	22.012148	TFIDF
OHSU4	0	91137928	34	22.004465	TFIDF
OHSU4	0	91165842	35	21.913584	TFIDF
OHSU4	0	89135781	36	21.878315	TFIDF
OHSU4	0	90074758	37	21.789062	TFIDF
OHSU4	0	89287974	38	21.726793	TFIDF
OHSU4	0	89248871	39	21.70893	TFIDF
OHSU4	0	89132064	40	21.699986	TFIDF
OHSU4	0	91309573	41	21.69058	TFIDF
OHSU4	0	88281940	42	21.653536	TFIDF
OHSU4	0	90168779	43	21.653141	TFIDF
OHSU4	0	88044086	44	21.585571	TFIDF
OHSU4	0	90271256	45	21.47778	TFIDF
OHSU4	0	90365067	46	21.434353	TFIDF
OHSU4	0	90318120	47	21.430779	TFIDF
OHSU4	0	90100911	48	21.410303	TFIDF
OHSU4	0	90313773	49	21.40282	TFIDF
OHSU4	0	89225765	50	21.397612	TFIDF
OHSU5	0	90350732	1	11.364088	TFIDF
OHSU5	0	91051706	2	10.291502	TFIDF
OHSU5	0	91086967	3	9.464102	TFIDF
OHSU5	0	91090577	4	8.923668	TFIDF
OHSU5	0	90272936	5	8.8883915	TFIDF
OHSU5	0	91039743	6	8.878315	TFIDF
OHSU5	0	90191472	7	8.559265	TFIDF
OHSU5	0	88201371	8	8.472136	TFIDF
OHSU5	0	90366906	9	8.472136	TFIDF
OHSU5	0	90318120	10	8.387409	TFIDF
OHSU5	0	91271344	11	8.377802	TFIDF
OHSU5	0	91283653	12	8.324555	TFIDF
OHSU5	0	88089217	13	8.236068	TFIDF
OHSU5	0	91120635	14	8.064495	TFIDF
OHSU5	0	90272937	15	7.878315	TFIDF
OHSU5	0	91229114	16	7.8637033	TFIDF
OHSU5	0	90191479	17	7.796546	TFIDF
OHSU5	0	89051315	18	7.7416573	TFIDF
OHSU5	0	89155707	19	7.7001696	TFIDF
OHSU5	0	91208580	20	7.6921306	TFIDF
OHSU5	0	91090578	21	7.645751	TFIDF
OHSU5	0	89103410	22	7.5604777	TFIDF
OHSU5	0	90235346	23	7.5604777	TFIDF
OHSU5	0	88181296	24	7.5094547	TFIDF
OHSU5	0	91085806	25	7.4741783	TFIDF
OHSU5	0	90041147	26	7.4494896	TFIDF
OHSU5	0	90102644	27	7.4142137	TFIDF
OHSU5	0	90116401	28	7.388905	TFIDF
OHSU5	0	91226903	29	7.3823323	TFIDF
OHSU5	0	90102639	30	7.327805	TFIDF
OHSU5	0	91098853	31	7.3166246	TFIDF
OHSU5	0	90102642	32	7.2925286	TFIDF
OHSU5	0	89191190	33	7.277917	TFIDF
OHSU5	0	90227592	34	7.277917	TFIDF
OHSU5	0	88001958	35	7.1815405	TFIDF
OHSU5	0	91359351	36	7.146264	TFIDF
OHSU5	0	90295543	37	7.145052	TFIDF
OHSU5	0	91178879	38	7.0997715	TFIDF
OHSU5	0	89119396	39	7.0599647	TFIDF
OHSU5	0	88210187	40	6.9746914	TFIDF
OHSU5	0	91016129	41	6.888392	TFIDF
OHSU5	0	90379605	42	6.8637033	TFIDF
OHSU5	0	89104563	43	6.8284273	TFIDF
OHSU5	0	90102641	44	6.732051	TFIDF
OHSU5	0	90023681	45	6.7001696	TFIDF
OHSU5	0	89303711	46	6.645751	TFIDF
OHSU5	0	89015554	47	6.610366	TFIDF
OHSU5	0	91259181	48	6.610366	TFIDF
OHSU5	0	90010830	49	6.595754	TFIDF
OHSU5	0	89078872	50	6.595754	TFIDF
OHSU6	0	90063654	1	22.8423	TFIDF
OHSU6	0	88194263	2	20.549686	TFIDF
OHSU6	0	88274486	3	20.374756	TFIDF
OHSU6	0	91129334	4	19.593452	TFIDF
OHSU6	0	88025587	5	19.364758	TFIDF
OHSU6	0	90209968	6	19.349457	TFIDF
OHSU6	0	90124165	7	19.295334	TFIDF
OHSU6	0	91225464	8	18.84536	TFIDF
OHSU6	0	88195273	9	18.740189	TFIDF
OHSU6	0	90315442	10	18.553486	TFIDF
OHSU6	0	91365903	11	18.347208	TFIDF
OHSU6	0	89205637	12	18.306047	TFIDF
OHSU6	0	91359063	13	18.119535	TFIDF
OHSU6	0	89087357	14	18.075546	TFIDF
OHSU6	0	88089782	15	18.056168	TFIDF
OHSU6	0	91108496	16	18.053396	TFIDF
OHSU6	0	89062723	17	18.053211	TFIDF
OHSU6	0	89109895	18	17.988169	TFIDF
OHSU6	0	91300433	19	17.864983	TFIDF
OHSU6	0	91223454	20	17.809837	TFIDF
OHSU6	0	91096835	21	17.686405	TFIDF
OHSU6	0	89181891	22	17.65572	TFIDF
OHSU6	0	90361877	23	17.593452	TFIDF
OHSU6	0	88170048	24	17.566042	TFIDF
OHSU6	0	88054164	25	17.469614	TFIDF
OHSU6	0	90210979	26	17.447374	TFIDF
OHSU6	0	90105675	27	17.417332	TFIDF
OHSU6	0	89048676	28	17.371706	TFIDF
OHSU6	0	90293803	29	17.241377	TFIDF
OHSU6	0	88009065	30	17.2388	TFIDF
OHSU6	0	88131260	31	17.162277	TFIDF
OHSU6	0	88229140	32	17.13896	TFIDF
OHSU6	0	89158780	33	17.11853	TFIDF
OHSU6	0	90098022	34	17.108156	TFIDF
OHSU6	0	89168683	35	16.894064	TFIDF
OHSU6	0	88033586	36	16.888391	TFIDF
OHSU6	0	88087758	37	16.835705	TFIDF
OHSU6	0	90317642	38	16.820099	TFIDF
OHSU6	0	88327104	39	16.801983	TFIDF
OHSU6	0	91003895	40	16.768059	TFIDF
OHSU6	0	91332425	41	16.761484	TFIDF
OHSU6	0	88292509	42	16.728058	TFIDF
OHSU6	0	91108499	43	16.725956	TFIDF
OHSU6	0	89248005	44	16.681683	TFIDF
OHSU6	0	89024520	45	16.669304	TFIDF
OHSU6	0	91022548	46	16.662157	TFIDF
OHSU6	0	88051735	47	16.628712	TFIDF
OHSU6	0	91309029	48	16.610367	TFIDF
OHSU6	0	91249091	49	16.560623	TFIDF
OHSU6	0	89390551	50	16.552967	TFIDF
OHSU7	0	91096782	1	12.247449	TFIDF
OHSU7	0	90111931	2	11.681926	TFIDF
OHSU7	0	88251291	3	9.7274065	TFIDF
OHSU7	0	88076024	4	9.624973	TFIDF
OHSU7	0	90080960	5	9.544731	TFIDF
OHSU7	0	89046814	6	9.307136	TFIDF
OHSU7	0	91063764	7	9.291502	TFIDF
OHSU7	0	88069079	8	9.262405	TFIDF
OHSU7	0	90191947	9	9.2111025	TFIDF
OHSU7	0	88285960	10	9.135048	TFIDF
OHSU7	0	89350336	11	9.106344	TFIDF
OHSU7	0	90219274	12	8.958944	TFIDF
OHSU7	0	91336253	13	8.943153	TFIDF
OHSU7	0	89305152	14	8.878315	TFIDF
OHSU7	0	89132386	15	8.742019	TFIDF
OHSU7	0	91156503	16	8.705716	TFIDF
OHSU7	0	91328202	17	8.660254	TFIDF
OHSU7	0	89270472	18	8.633249	TFIDF
OHSU7	0	89022870	19	8.63103	TFIDF
OHSU7	0	91009843	20	8.63103	TFIDF
OHSU7	0	90023513	21	8.437767	TFIDF
OHSU7	0	90285665	22	8.302606	TFIDF
OHSU7	0	90338495	23	8.204186	TFIDF
OHSU7	0	90053437	24	8.061257	TFIDF
OHSU7	0	88073472	25	8.056606	TFIDF
OHSU7	0	90197135	26	8.056606	TFIDF
OHSU7	0	90178080	27	7.937254	TFIDF
OHSU7	0	88289196	28	7.937254	TFIDF
OHSU7	0	91015255	29	7.937254	TFIDF
OHSU7	0	91042881	30	7.8284273	TFIDF
OHSU7	0	91187071	31	7.788761	TFIDF
OHSU7	0	90370054	32	7.7409925	TFIDF
OHSU7	0	91053551	33	7.7409925	TFIDF
OHSU7	0	90347209	34	7.732051	TFIDF
OHSU7	0	90366689	35	7.732051	TFIDF
OHSU7	0	89219621	36	7.7274065	TFIDF
OHSU7	0	90304328	37	7.7274065	TFIDF
OHSU7	0	88276043	38	7.7274065	TFIDF
OHSU7	0	89328148	39	7.656854	TFIDF
OHSU7	0	90178133	40	7.656854	TFIDF
OHSU7	0	88108146	41	7.645751	TFIDF
OHSU7	0	89333726	42	7.6456423	TFIDF
OHSU7	0	91030396	43	7.6344137	TFIDF
OHSU7	0	91270327	44	7.6344137	TFIDF
OHSU7	0	88191813	45	7.6184006	TFIDF
OHSU7	0	88061855	46	7.5604777	TFIDF
OHSU7	0	88014037	47	7.544731	TFIDF
OHSU7	0	90023517	48	7.544731	TFIDF
OHSU7	0	89229444	49	7.5275707	TFIDF
OHSU7	0	91035799	50	7.5139847	TFIDF
OHSU8	0	88022230	1	21.879736	TFIDF
OHSU8	0	90144791	2	20.854118	TFIDF
OHSU8	0	89128857	3	20.829403	TFIDF
OHSU8	0	91069092	4	20.513796	TFIDF
OHSU8	0	91127865	5	20.478828	TFIDF
OHSU8	0	90057747	6	20.403162	TFIDF
OHSU8	0	91143733	7	20.399364	TFIDF
OHSU8	0	90154793	8	20.17322	TFIDF
OHSU8	0	89156448	9	19.881529	TFIDF
OHSU8	0	90272655	10	19.69868	TFIDF
OHSU8	0	89029975	11	19.44551	TFIDF
OHSU8	0	89350344	12	19.360386	TFIDF
OHSU8	0	91187995	13	19.229282	TFIDF
OHSU8	0	91372074	14	19.168674	TFIDF
OHSU8	0	90314603	15	19.119436	TFIDF
OHSU8	0	89270572	16	19.057934	TFIDF
OHSU8	0	89168683	17	19.01156	TFIDF
OHSU8	0	89210482	18	18.97688	TFIDF
OHSU8	0	89181879	19	18.94194	TFIDF
OHSU8	0	89086442	20	18.930107	TFIDF
OHSU8	0	91152295	21	18.896864	TFIDF
OHSU8	0	91074107	22	18.856853	TFIDF
OHSU8	0	90054616	23	18.846085	TFIDF
OHSU8	0	91366565	24	18.78932	TFIDF
OHSU8	0	90144561	25	18.651642	TFIDF
OHSU8	0	90083635	26	18.629683	TFIDF
OHSU8	0	90023523	27	18.568127	TFIDF
OHSU8	0	91094968	28	18.469406	TFIDF
OHSU8	0	91012067	29	18.415035	TFIDF
OHSU8	0	89225891	30	18.352554	TFIDF
OHSU8	0	89086460	31	18.342134	TFIDF
OHSU8	0	90274899	32	18.324554	TFIDF
OHSU8	0	91097129	33	18.317108	TFIDF
OHSU8	0	90164550	34	18.316488	TFIDF
OHSU8	0	91209278	35	18.303446	TFIDF
OHSU8	0	91259672	36	18.273758	TFIDF
OHSU8	0	91378201	37	18.252758	TFIDF
OHSU8	0	91162056	38	18.241945	TFIDF
OHSU8	0	91011878	39	18.191519	TFIDF
OHSU8	0	91124255	40	18.173162	TFIDF
OHSU8	0	89194454	41	18.142159	TFIDF
OHSU8	0	89272442	42	18.120956	TFIDF
OHSU8	0	90351056	43	18.106344	TFIDF
OHSU8	0	90188836	44	18.10543	TFIDF
OHSU8	0	90238838	45	18.082739	TFIDF
OHSU8	0	91114623	46	17.998358	TFIDF
OHSU8	0	91041689	47	17.963198	TFIDF
OHSU8	0	90023526	48	17.932682	TFIDF
OHSU8	0	89366106	49	17.90327	TFIDF
OHSU8	0	89016332	50	17.829403	TFIDF
OHSU9	0	91091795	1	8.300563	TFIDF
OHSU9	0	89027117	2	7.0696526	TFIDF
OHSU9	0	91079904	3	6.611768	TFIDF
OHSU9	0	89323407	4	6.6055512	TFIDF
OHSU9	0	90105692	5	6.5725956	TFIDF
OHSU9	0	89338269	6	6.472136	TFIDF
OHSU9	0	91171309	7	6.4142137	TFIDF
OHSU9	0	88176939	8	6.377802	TFIDF
OHSU9	0	91084764	9	6.3224735	TFIDF
OHSU9	0	88299371	10	6.2925286	TFIDF
OHSU9	0	90210754	11	6.2513027	TFIDF
OHSU9	0	90268159	12	6.236068	TFIDF
OHSU9	0	89251468	13	6.1911473	TFIDF
OHSU9	0	91123319	14	6.1622777	TFIDF
OHSU9	0	89381781	15	6.0550413	TFIDF
OHSU9	0	89380732	16	6.0	TFIDF
OHSU9	0	91108504	17	5.9777255	TFIDF
OHSU9	0	89160149	18	5.8943286	TFIDF
OHSU9	0	91061030	19	5.8863497	TFIDF
OHSU9	0	91167927	20	5.8637033	TFIDF
OHSU9	0	90314732	21	5.8284273	TFIDF
OHSU9	0	91004676	22	5.8284273	TFIDF
OHSU9	0	91031257	23	5.645751	TFIDF
OHSU9	0	88254659	24	5.6055512	TFIDF
OHSU9	0	90276331	25	5.595754	TFIDF
OHSU9	0	88229817	26	5.595754	TFIDF
OHSU9	0	89029076	27	5.5604777	TFIDF
OHSU9	0	90189216	28	5.5604777	TFIDF
OHSU9	0	90317010	29	5.5604777	TFIDF
OHSU9	0	89219530	30	5.472136	TFIDF
OHSU9	0	89068916	31	5.4494896	TFIDF
OHSU9	0	91151155	32	5.4494896	TFIDF
OHSU9	0	89373225	33	5.4142137	TFIDF
OHSU9	0	88327662	34	5.4142137	TFIDF
OHSU9	0	91300410	35	5.3823323	TFIDF
OHSU9	0	91009460	36	5.2915025	TFIDF
OHSU9	0	91069790	37	5.277917	TFIDF
OHSU9	0	91073549	38	5.277917	TFIDF
OHSU9	0	90088856	39	5.2426405	TFIDF
OHSU9	0	88033595	40	5.236068	TFIDF
OHSU9	0	88292509	41	5.236068	TFIDF
OHSU9	0	90019962	42	5.236068	TFIDF
OHSU9	0	91123344	43	5.236068	TFIDF
OHSU9	0	91333103	44	5.236068	TFIDF
OHSU9	0	91344872	45	5.236068	TFIDF
OHSU9	0	88061501	46	5.196152	TFIDF
OHSU9	0	90089057	47	5.1815405	TFIDF
OHSU9	0	89325130	48	5.1815405	TFIDF
OHSU9	0	89259135	49	5.1622777	TFIDF
OHSU9	0	91349953	50	5.1622777	TFIDF
OHSU10	0	88275765	1	11.7274065	TFIDF
OHSU10	0	91166164	2	11.70017	TFIDF
OHSU10	0	91205162	3	11.213794	TFIDF
OHSU10	0	90059407	4	10.690416	TFIDF
OHSU10	0	89309709	5	10.472136	TFIDF
OHSU10	0	91310955	6	10.123106	TFIDF
OHSU10	0	90055106	7	10.015753	TFIDF
OHSU10	0	89350131	8	10.001421	TFIDF
OHSU10	0	90282585	9	9.973479	TFIDF
OHSU10	0	89321439	10	9.825216	TFIDF
OHSU10	0	88123983	11	9.576491	TFIDF
OHSU10	0	91349975	12	9.544731	TFIDF
OHSU10	0	91327058	13	9.4919	TFIDF
OHSU10	0	91323082	14	9.464102	TFIDF
OHSU10	0	91148671	15	9.414608	TFIDF
OHSU10	0	90072198	16	9.213592	TFIDF
OHSU10	0	88235595	17	9.155206	TFIDF
OHSU10	0	89190709	18	9.146264	TFIDF
OHSU10	0	91083228	19	9.139906	TFIDF
OHSU10	0	88324495	20	9.080521	TFIDF
OHSU10	0	89164163	21	9.071068	TFIDF
OHSU10	0	88110698	22	9.069653	TFIDF
OHSU10	0	88046825	23	9.061257	TFIDF
OHSU10	0	88046826	24	9.061257	TFIDF
OHSU10	0	91143738	25	9.03316	TFIDF
OHSU10	0	90365443	26	9.0	TFIDF
OHSU10	0	89043526	27	8.93828	TFIDF
OHSU10	0	88008709	28	8.897054	TFIDF
OHSU10	0	91321148	29	8.819132	TFIDF
OHSU10	0	90306688	30	8.818644	TFIDF
OHSU10	0	88292366	31	8.799378	TFIDF
OHSU10	0	90266836	32	8.788761	TFIDF
OHSU10	0	90309909	33	8.764116	TFIDF
OHSU10	0	89116245	34	8.732051	TFIDF
OHSU10	0	90039450	35	8.732051	TFIDF
OHSU10	0	90279838	36	8.717798	TFIDF
OHSU10	0	88070865	37	8.708204	TFIDF
OHSU10	0	91189558	38	8.668816	TFIDF
OHSU10	0	90230011	39	8.634414	TFIDF
OHSU10	0	90113452	40	8.624259	TFIDF
OHSU10	0	90225760	41	8.620442	TFIDF
OHSU10	0	88251213	42	8.608128	TFIDF
OHSU10	0	91320297	43	8.594967	TFIDF
OHSU10	0	90365472	44	8.576491	TFIDF
OHSU10	0	88280216	45	8.576491	TFIDF
OHSU10	0	90297556	46	8.570085	TFIDF
OHSU10	0	90312579	47	8.560478	TFIDF
OHSU10	0	89084282	48	8.485281	TFIDF
OHSU10	0	88325755	49	8.414213	TFIDF
OHSU10	0	90297615	50	8.404919	TFIDF
OHSU11	0	88142060	1	26.393953	TFIDF
OHSU11	0	88268293	2	23.950165	TFIDF
OHSU11	0	90381677	3	23.10108	TFIDF
OHSU11	0	90381673	4	22.38448	TFIDF
OHSU11	0	91186699	5	22.110598	TFIDF
OHSU11	0	89303727	6	21.886003	TFIDF
OHSU11	0	91132694	7	21.24745	TFIDF
OHSU11	0	91019801	8	20.569244	TFIDF
OHSU11	0	89068068	9	20.241396	TFIDF
OHSU11	0	91159957	10	20.019764	TFIDF
OHSU11	0	91086967	11	19.892921	TFIDF
OHSU11	0	91038166	12	19.595024	TFIDF
OHSU11	0	89055810	13	19.245003	TFIDF
OHSU11	0	90103298	14	19.12899	TFIDF
OHSU11	0	89051315	15	19.112894	TFIDF
OHSU11	0	91292424	16	19.105492	TFIDF
OHSU11	0	90025477	17	19.04692	TFIDF
OHSU11	0	89287974	18	18.994415	TFIDF
OHSU11	0	90318120	19	18.93475	TFIDF
OHSU11	0	91055159	20	18.867956	TFIDF
OHSU11	0	88065744	21	18.555834	TFIDF
OHSU11	0	91292418	22	18.528597	TFIDF
OHSU11	0	90128051	23	18.351519	TFIDF
OHSU11	0	91292409	24	18.131073	TFIDF
OHSU11	0	91336256	25	17.91458	TFIDF
OHSU11	0	88108498	26	17.913591	TFIDF
OHSU11	0	89051712	27	17.781315	TFIDF
OHSU11	0	90319914	28	17.666971	TFIDF
OHSU11	0	91295231	29	17.659042	TFIDF
OHSU11	0	91256162	30	17.647558	TFIDF
OHSU11	0	90002755	31	17.642979	TFIDF
OHSU11	0	91296279	32	17.560623	TFIDF
OHSU11	0	91098853	33	17.502567	TFIDF
OHSU11	0	89215950	34	17.442188	TFIDF
OHSU11	0	91068881	35	17.416988	TFIDF
OHSU11	0	90237838	36	17.32655	TFIDF
OHSU11	0	91102548	37	17.267708	TFIDF
OHSU11	0	91073906	38	17.259508	TFIDF
OHSU11	0	91166162	39	17.109852	TFIDF
OHSU11	0	90188443	40	16.939062	TFIDF
OHSU11	0	89087280	41	16.899494	TFIDF
OHSU11	0	88332382	42	16.896322	TFIDF
OHSU11	0	90381434	43	16.867956	TFIDF
OHSU11	0	91019800	44	16.861383	TFIDF
OHSU11	0	88142064	45	16.79994	TFIDF
OHSU11	0	90352529	46	16.654583	TFIDF
OHSU11	0	89151239	47	16.605722	TFIDF
OHSU11	0	89353386	48	16.585056	TFIDF
OHSU11	0	89141885	49	16.520557	TFIDF
OHSU11	0	90172022	50	16.434149	TFIDF
OHSU12	0	88074438	1	17.739883	TFIDF
OHSU12	0	91158138	2	17.162277	TFIDF
OHSU12	0	89251453	3	16.191147	TFIDF
OHSU12	0	88269825	4	16.18034	TFIDF
OHSU12	0	90012252	5	16.004995	TFIDF
OHSU12	0	88108774	6	15.982035	TFIDF
